facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,patients_who_reported_that_staff_definitely_gave_care_in_a_professional_way_and_the_facility_was_clean,patients_who_reported_that_staff_somewhat_gave_care_in_a_professional_way_or_the_facility_was_somewhat_clean,patients_who_reported_that_staff_did_not_give_care_in_a_professional_way_or_the_facility_was_not_clean,facilities_and_staff_linear_mean_score,patients_who_reported_that_staff_definitely_communicated_about_what_to_expect_during_and_after_the_procedure,patients_who_reported_that_staff_somewhat_communicated_about_what_to_expect_during_and_after_the_procedure,patients_who_reported_that_staff_did_not_communicate_about_what_to_expect_during_and_after_the_procedure,communication_about_your_procedure_linear_mean_score,patients_who_gave_the_facility_a_rating_of_9_or_10_on_a_scale_from_0_lowest_to_10_highest,patients_who_gave_the_facility_a_rating_of_7_or_8_on_a_scale_from_0_lowest_to_10_highest,patients_who_gave_the_facility_a_rating_of_0_to_6_on_a_scale_from_0_lowest_to_10_highest,patients_rating_of_the_facility_linear_mean_score,patients_who_reported_yes_they_would_definitely_recommend_the_facility_to_family_or_friends,patients_who_reported_probably_yes_they_would_recommend_the_facility_to_family_or_friends,patients_who_reported_no_they_would_not_recommend_the_facility_to_family_or_friends,patients_recommending_the_facility_linear_mean_score,footnote,number_of_sampled_patients,number_of_completed_surveys,survey_response_rate_percent,start_date,end_date
45C0001623,MID CITIES ASC LP DBA MEDFINITY HEALTH SURGERY CENTER- HEB,1305 AIRPORT FREEWAY SUITE 123,BEDFORD,TX,76021,,(682) 305-1112,99,1,0,99,94,5,1,96,96,3,1,98,95,4,1,98,"3,6",252,93,38,07/01/2024,06/30/2025
45C0001624,HUEBNER AMBULATORY SURGERY CENTER LLC,9618 HUEBNER RD SUITE 111,SAN ANTONIO,TX,78240,,(210) 943-0999,96,3,1,98,88,9,3,93,87,10,3,94,81,17,2,93,3,630,156,25,07/01/2024,06/30/2025
45C0001626,EHI SURGERY CENTER AUSTIN DBA LEGENT OUTPATIENT SURGERY AUSTIN,3107 OAK CREEK DRIVE SUITE 100,AUSTIN,TX,78727,,(512) 861-0700,98,2,0,99,94,4,2,96,88,9,3,94,80,17,3,91,3,432,117,27,07/01/2024,06/30/2025
45C0001628,NEW BRAUNFELS SPINE AND PAIN SURGERY,"717 GENERATIONS DR,  SUITE A",NEW BRAUNFELS,TX,78130,,(830) 387-2343,93,5,2,96,88,8,4,92,89,7,4,95,86,11,3,94,"3,6",367,64,18,07/01/2024,06/30/2025
45C0001629,TOTAL VASCULAR CARE,215 NORTH SAN SABA SUITE 201,SAN ANTONIO,TX,78207,,(210) 547-3430,,,,,,,,,,,,,,,,,1,,,,,
45C0001630,LUBBOCK SURGERY CENTER,3416 22ND ST,LUBBOCK,TX,79410,,(806) 412-6583,97,2,1,98,95,4,1,97,92,7,1,97,87,9,4,93,3,460,159,35,07/01/2024,06/30/2025
45C0001631,TEXAS CENTER FOR INTERVENTIONAL SURGERY LLC,"4450 SOJOURN DR, SUITE 200",ADDISON,TX,75001,,(972) 733-0014,91,9,0,96,88,11,1,94,74,21,5,90,69,24,7,86,"3,6",230,59,26,07/01/2024,06/30/2025
45C0001632,EYE SURGERY CENTER OF EAST TEXAS PLLC,244 EAST 5TH ST,TYLER,TX,75701,,(903) 535-3000,99,1,0,100,91,7,2,94,97,2,1,98,93,6,1,97,3,502,106,21,07/01/2024,06/30/2025
45C0001633,TEXAS HEALTH SURGERY CENTER BEDFORD LLC DBA TEXAS HEALTH SURGERY CENTER BEDFORD,1605 AIRPORT FREEWAY SUITE 100,BEDFORD,TX,76021,,(682) 503-8950,97,2,1,98,95,3,2,96,95,4,1,96,90,6,4,94,3,761,142,19,07/01/2024,06/30/2025
45C0001634,ADVANCED SURGICAL CENTER LLC,1018 EAST WHEATLAND ROAD,DUNCANVILLE,TX,75116,,(469) 904-8888,97,2,1,98,92,6,2,95,88,5,7,92,85,11,4,93,"3,6",415,60,15,07/01/2024,06/30/2025
45C0001635,BAY AREA ASC LLC DBA AZURA SURGERY CENTER HOUSTON,8537 GULF FREEWAY SUITE C,HOUSTON,TX,77017,,(832) 386-0900,98,2,0,99,95,4,1,97,89,7,4,94,79,14,7,88,"3,6",840,65,8,07/01/2024,06/30/2025
45C0001636,PSG SURGERY CENTER LLC DBA SURGERY CENTER OF AMARILLO,1010 SOUTH COULTER STREET,AMARILLO,TX,79106,,(806) 418-8870,97,3,0,99,91,6,3,94,90,9,1,95,87,12,1,95,"3,6",417,76,18,07/01/2024,06/30/2025
45C0001637,EYE 35 ASC LLC,"17005 IH 35 NORTH, SUITE 2",SCHERTZ,TX,78154,,(210) 888-5200,99,1,0,100,95,4,1,97,93,5,2,98,86,12,2,95,"3,6",452,96,21,07/01/2024,06/30/2025
45C0001638,METHODIST CRAIG RANCH SURGERY CENTER,6045 ALMA RD SUITE 100,MCKINNEY,TX,75070,,(469) 907-1650,99,1,0,100,95,4,1,97,88,10,2,96,94,6,0,98,"3,6",250,60,24,07/01/2024,06/30/2025
45C0001640,TEXAS HEALTH HUGULEY SURGERY CENTER LLC,12001 SOUTH FREEWAY SUITE 101,BURLESON,TX,76028,,(817) 615-4400,98,2,0,99,96,3,1,98,94,5,1,97,90,7,3,95,,3116,686,22,07/01/2024,06/30/2025
45C0001642,NORTH TEXAS SURGERY CENTER LLC,1001 SARA SWAMY DRIVE SUITE 200,SHERMAN,TX,75090,,(903) 965-3023,97,3,0,98,90,8,2,94,85,12,3,94,76,18,6,89,"3,10",181,35,20,07/01/2024,06/30/2025
45C0001643,RENAL ASSOCIATES PA DBA AZURA SURGERY CENTER STAR,301 NORTH FRIO STREET SUITE 102,SAN ANTONIO,TX,78207,,(210) 487-7827,96,4,0,98,91,8,1,95,87,12,1,96,77,19,4,90,3,1539,153,10,07/01/2024,06/30/2025
45C0001644,ADVANCED SURGICAL CARE OF BOERNE LLC,138 OLD SAN ANTONIO RD,BOERNE,TX,78006,,(830) 428-3166,98,2,0,99,93,6,1,96,89,10,1,95,88,11,1,96,,2243,422,19,07/01/2024,06/30/2025
45C0001645,DALLAS NEPHROLOGY ASSOCIATES  DBA DALLAS NEPHROLOGY ASSOCIATES VASCULAR CENTER PLANO,4401 TRADITION TRAIL,PLANO,TX,75093,,(214) 366-6160,98,2,0,99,90,6,4,93,92,8,0,97,83,15,2,94,6,911,71,8,07/01/2024,06/30/2025
45C0001646,LONE STAR ENDOSCOPY CENTER SOUTHLAKE,515 SOUTH NOLEN DR,SOUTHLAKE,TX,76092,,(817) 912-1999,98,2,0,99,92,5,3,95,94,5,1,97,93,7,0,98,,1528,342,22,07/01/2024,06/30/2025
45C0001647,MEMORIAL HOUSTON SURGERY CENTER,9230 KATY FREEWAY SUITE 601,SPRING VALLEY VILLAGE,TX,77055,,(346) 352-1820,98,2,0,99,96,3,1,98,94,4,2,97,90,7,3,95,3,830,201,24,07/01/2024,06/30/2025
45C0001648,CASTLE HILLS SURGICARE LLC,4221 MEDICAL PARKWAY SUITE 100,CARROLLTON,TX,75010,,(972) 939-2121,97,2,1,98,93,5,2,96,89,7,4,94,86,10,4,94,3,728,153,21,07/01/2024,06/30/2025
45C0001650,TEXAS HEALTH SPINE SURGERY CENTER ALLEN LLC,1120 RAINTREE CIR SUITE 100,ALLEN,TX,75013,,(682) 651-1908,99,1,0,99,98,1,1,99,94,5,1,97,91,6,3,96,3,445,139,31,07/01/2024,06/30/2025
45C0001652,VIP SURG ASC LLC DBA VIP SURGICAL CENTER,1246 NORTH FM 3083 ROAD WEST SUITE A,CONROE,TX,77304,,(936) 441-2233,100,0,0,100,96,2,2,97,93,5,2,97,92,4,4,96,"3,6",343,75,22,07/01/2024,06/30/2025
45C0001653,TEXAS HEALTH SUREGERY CENTER ROCKWALL,3144 HORIZON RD SUITE 120,ROCKWALL,TX,75032,,(972) 845-1469,97,3,0,98,95,4,1,97,91,9,0,96,90,8,2,96,3,623,145,23,07/01/2024,06/30/2025
45C0001654,LUBBOCK VASCULAR ACCESS CENTER,1126 SLIDE RD SUITE 1,LUBBOCK,TX,79416,,(806) 792-2222,,,,,,,,,,,,,,,,,1,,,,,
45C0001655,AUSTIN KIDNEY ASSOCIATES DBA AUSTIN ACCESS CARE,8620 BURNET RD SUITE 400,AUSTIN,TX,78753,,(512) 334-1810,,,,,,,,,,,,,,,,,1,,,,,
45C0001656,BAYLOR SURGICARE AT BAYLOR PLANO DBA BAYLOR SCOTT AND WHITE SURGICARE AT PLANO ALLIANCE,4825 ALLIANCE BOULEVARD SUITE 300,PLANO,TX,75093,,(469) 367-0700,96,4,0,98,91,6,3,94,89,10,1,96,88,11,1,96,,1252,237,19,07/01/2024,06/30/2025
45C0001657,BAYLOR SCOTT AND WHITE SPORTS SURGERY CENTER AT THE STAR,3800 GAYLORD PARKWAY SUITE 410,FRISCO,TX,75034,,(972) 668-5911,98,2,0,99,95,4,1,97,95,4,1,98,94,5,1,98,,1279,203,16,07/01/2024,06/30/2025
45C0001658,DALLAS NEPHROLOGY ASSOCIATES DBA DALLAS NEPHROLOGY ASSOCIATES VASCULAR CENTER DALLAS,"3604 LIVE OAK ST, SUITE 300",DALLAS,TX,75204,,(214) 366-6160,95,5,0,97,95,3,2,97,89,9,2,96,85,11,4,92,6,1105,78,7,07/01/2024,06/30/2025
45C0001661,DALLAS ASC DBA NORTH PARK HEART AND VASCULAR SURGERY CENTER,11970 NORTH CENTRAL EXPRESSWAY SUITE 610,DALLAS,TX,75243,,(469) 232-9393,96,3,1,98,89,7,4,92,92,4,4,94,83,11,6,91,"3,6",429,94,22,07/01/2024,06/30/2025
45C0001663,ST. DAVID'S AUSTIN AREA ASC LLC DBA ST. DAVID'S AUSTIN SURGERY CENTER,"12200 RENFERT WAY, SUITE G-2",AUSTIN,TX,78758,,(615) 344-5748,94,4,2,96,90,8,2,94,89,9,2,95,89,9,2,95,3,959,136,14,07/01/2024,06/30/2025
45C0001664,ABILENE CENTER FOR ORTHOPEDIC AND MULTISPECIALTY SURGERY LLC,6449 CENTRAL PARK BLVD,ABILENE,TX,79606,,(325) 232-8110,98,2,0,99,94,5,1,97,96,4,0,98,96,4,0,98,3,518,205,40,07/01/2024,06/30/2025
45C0001667,TEXAS HEALTH ORTHOPEDIC SURGERY CENTER HERITAGE,9848 NORTH BEACH ST,FORT WORTH,TX,76244,,(682) 312-6464,98,2,0,99,96,4,0,98,95,4,1,98,92,7,1,97,3,452,139,31,07/01/2024,06/30/2025
45C0001669,SOUTH PLAINS SURGERY CENTER LLC,4412 6TH ST,LUBBOCK,TX,79416,,(806) 445-7833,99,1,0,100,94,5,1,97,95,5,0,98,93,5,2,96,"3,10",215,41,19,07/01/2024,06/30/2025
45C0001670,ADVANCED SURGICAL CENTER,1901 MEDI PARK DR SUITE 1,AMARILLO,TX,79106,,(512) 341-2273,97,3,0,99,94,4,2,96,89,7,4,96,89,10,1,96,"3,6",399,63,16,07/01/2024,06/30/2025
45C0001671,SURGERY CENTER 121,9955 GILLESPIE DR SUITE 200,PLANO,TX,75025,,(469) 606-0063,98,2,0,99,93,5,2,95,93,5,2,96,90,8,2,95,"3,6",381,65,17,07/01/2024,06/30/2025
45C0001672,PHYSICIANS WEST SURGICENTER LLC DBA WEST EL PASO SURGICAL CENTER,820 EAST REDD ROAD,EL PASO,TX,79912,,(000) 000-0000,96,3,1,98,92,6,2,95,91,6,3,96,87,10,3,94,3,699,235,34,07/01/2024,06/30/2025
45C0001673,HUMBLE VASCULAR SURGICAL CENTER,8411 FM 1960 BYPASS ROAD WEST SUITE A,HUMBLE,TX,77338,,(281) 570-2575,99,1,0,99,93,6,1,96,91,9,0,96,89,4,7,93,"3,6",782,76,10,07/01/2024,06/30/2025
45C0001674,SPINETECH SURGERY CENTER,950 NORTH 11TH STREET,BEAUMONT,TX,77702,,(000) 000-0000,98,1,1,98,95,4,1,97,86,11,3,95,78,21,1,92,"3,6",411,72,18,07/01/2024,06/30/2025
45C0001675,TEXAS HEALTH SURGERY CENTER IRVING,2120 NORTH MACARTHUR BLVD SUITE 200,IRVING,TX,75061,,(972) 438-5232,98,2,0,99,94,4,2,96,92,6,2,97,86,11,3,93,"3,6",376,81,22,07/01/2024,06/30/2025
45C0001677,GROUP SURGICAL PARTNERS INTEGRATED LLC DBA LEGENT OUTPATIENT SURGERY FRISCO,8350 DALLAS PARKWAY SUITE 100,FRISCO,TX,75034,,(469) 213-8310,98,1,1,99,93,6,1,96,92,7,1,96,89,10,1,96,3,312,114,37,07/01/2024,06/30/2025
45C0001678,HILL COUNTRY SURGERY CENTER LLC DBA SURGERY CENTER BOERNE,112 HERFF RD SUITE 200,BOERNE,TX,78006,,(830) 331-7700,99,1,0,99,94,5,1,97,96,3,1,98,93,6,1,97,,971,251,26,07/01/2024,06/30/2025
45C0001679,COMFORT SURGERY CENTER OF SAN ANTONIO LLC,1919 ROGERS ROAD SUITE 102,SAN ANTONIO,TX,78251,,(210) 541-0700,98,2,0,99,97,2,1,98,94,5,1,97,95,4,1,98,3,703,145,21,07/01/2024,06/30/2025
45C0001680,VITAL HEART AND VEIN ASC DBA DEERBROOK ASC LLC,18450 HIGHWAY 59 SUITE 101-B,HUMBLE,TX,77338,,(000) 000-0000,98,2,0,99,93,7,0,97,97,3,0,97,95,1,4,96,"3,10",90,27,30,07/01/2024,06/30/2025
45C0001681,PROFFER SURGICAL CENTER,1611 WALLACE BLVD SUITE 100,AMARILLO,TX,79106,,(806) 513-6387,97,3,0,98,96,2,2,97,94,4,2,96,90,8,2,95,"3,6",388,69,18,07/01/2024,06/30/2025
45C0001684,HEART AND VASCULAR SURGERY CENTER OF FORT WORTH,6949 BRYANT IRVIN ROAD SUITE 110,FORT WORTH,TX,76132,,(000) 000-0000,97,2,1,98,86,11,3,92,94,3,3,96,84,9,7,91,"3,6",187,72,39,07/01/2024,06/30/2025
45C0001685,INOV8 SURGICAL,10496 KATY FREEWAY SUITE 105,HOUSTON,TX,77043,,(281) 800-1233,98,2,0,99,91,8,1,95,86,13,1,95,89,10,1,96,3,574,211,37,07/01/2024,06/30/2025
45C0001686,NUVISION SAME DAY PROCEDURE CENTER,9725 DATAPOINT DRIVE SUITE 136,SAN ANTONIO,TX,78229,,(000) 000-0000,96,4,0,98,94,4,2,96,90,6,4,95,82,13,5,91,"3,6",453,78,17,07/01/2024,06/30/2025
45C0001687,SPICEWOOD SURGERY CENTER,13617 CALDWELL DR SUITE 200,AUSTIN,TX,78750,,(512) 637-5563,98,2,0,99,93,6,1,96,91,8,1,96,90,6,4,95,,1083,214,20,07/01/2024,06/30/2025
45C0001688,AUSTIN GI SURGICENTER LLC,3944 RANCH ROAD 620 BUILDING 8 SUITE 103,BEE CAVE,TX,78738,,(000) 000-0000,98,2,0,99,95,4,1,97,95,4,1,97,93,5,2,96,3,1443,384,27,07/01/2024,06/30/2025
45C0001691,HEDWIG ASC LLC DBA HOUSTON PREMIER SURGERY CENTER IN THE VILLAGES,8731 KATY FREEWAY SUITE 350,HOUSTON,TX,77024,,(281) 930-6500,96,2,2,97,95,5,0,97,98,2,0,98,86,11,3,94,"3,6",384,87,23,07/01/2024,06/30/2025
45C0001692,BROWNSVILLE SURGICENTER LLC,5700 NORTH EXPRESSWAY SUITE 201,BROWNSVILLE,TX,78526,,(000) 000-0000,98,2,0,99,91,6,3,94,91,9,0,97,91,8,1,97,3,942,211,22,07/01/2024,06/30/2025
45C0001693,WELLNESS AMBULATORY SURGERY CENTER,2719 VIRGINIA PARKWAY,MCKINNEY,TX,75071,,(000) 000-0000,97,2,1,98,93,6,1,96,88,10,2,95,84,12,4,92,3,481,104,22,07/01/2024,06/30/2025
45C0001694,PRECISION SURGERY CENTER LLC,1802 MOORES LANE SUITE 200,TEXARKANA,TX,75503,,(000) 000-0000,,,,,,,,,,,,,,,,,1,,,,,
45C0001695,SURGCENTER OF GREATER DALLAS,11411 EAST NORTHWEST HWY SUITE 220,DALLAS,TX,75218,,(469) 214-4344,96,4,0,98,91,8,1,95,83,16,1,94,76,22,2,91,,608,110,18,07/01/2024,06/30/2025
45C0001696,TEXAS HEALTH SPINE SURGERY CENTER ALLIANCE,10900 FOUNDERS WAY SUITE 100,FORT WORTH,TX,76244,,(628) 651-1902,99,0,1,99,94,6,0,97,96,1,3,96,97,1,2,97,3,628,143,23,07/01/2024,06/30/2025
45C0001697,KINGWOOD  ENDOSCOPY,310 KINGWOOD EXECUTIVE DR SUITE A,KINGWOOD,TX,77339,,(832) 344-4008,98,2,0,99,94,5,1,97,95,3,2,97,92,7,1,97,3,560,125,22,07/01/2024,06/30/2025
45C0001699,PRECISION AMBULATORY SURGERY CENTER,9439 NORTH BEACH STREET,FORT WORTH,TX,76244,,(817) 853-3700,98,2,0,99,91,8,1,95,93,5,2,97,86,12,2,95,,1121,199,18,07/01/2024,06/30/2025
45C0001704,METHODIST AMBULATORY SURGERY CENTER OF BOERNE LLC,110 MENGER SPRINGS,BOENGER,TX,78006,,(000) 000-0000,98,2,0,99,94,6,0,97,94,5,1,97,94,5,1,97,3,592,248,42,07/01/2024,06/30/2025
45C0001706,ASCENT SURGERY CENTER,6957 WEST PLANO PARKWAY SUITE 1000,PLANO,TX,75093,,(469) 986-3700,99,1,0,99,93,5,2,95,93,6,1,97,90,8,2,96,3,555,135,24,07/01/2024,06/30/2025
45C0001707,PORT ARTHUR SURGICAL CENTER LLC DBA GULF COAST SURGERY CENTER,3919 TWIN CITY HIGHWAY,PORT ARTHUR,TX,77642,,(000) 000-0000,96,4,0,98,91,6,3,94,89,7,4,96,91,7,2,96,"3,6",285,56,20,07/01/2024,06/30/2025
45C0001708,GATEWAY SURGICAL CENTER,3215 GATEWAY BOULEVARD WEST SUITE 210,EL PASO,TX,79903,,(915) 263-4850,,,,,,,,,,,,,,,,,1,,,,,
45C0001709,BVA UNITED LLC DBA ALPHA SURGICAL CENTER,24727 TOMBALL PARKWAY SUITE 100,TOMBALL,TX,77375,,(346) 336-780,98,2,0,99,97,3,0,99,91,8,1,96,87,10,3,95,3,522,183,35,07/01/2024,06/30/2025
45C0001710,METHODIST MANSFIELD AMBULATORY SURGERY CENTER LLC,252 MATLOCK ROAD SUITE 430,MANSFIELD,TX,76063,,(000) 000-0000,94,5,1,97,91,8,1,95,90,7,3,95,83,15,2,93,3,1435,223,16,07/01/2024,06/30/2025
45C0001711,UT HEALTH AUSTIN AMBULATORY SURGERY CENTER,1601 TRINITY STREET BUILDING A SUITE 1.106,AUSTIN,TX,78712,,(512) 495-5970,99,1,0,100,95,3,2,96,97,3,0,99,96,3,1,98,"3,6",375,59,16,07/01/2024,06/30/2025
45C0001715,VISION PARK SURGERY CENTER,111 VISION PARK BOULEVARD SUITE 200,SHENANDOAH,TX,77384,,(000) 000-0000,,,,,,,,,,,,,,,,,1,,,,,
45C0001716,MEDICAL CITY SURGERY CENTER NORTH TEXAS LLC,330 STANDRIDGE BOULEVARD,ANNA,TX,75409,,(214) 831-1300,97,3,0,99,93,6,1,96,92,6,2,96,87,10,3,94,3,1043,324,31,07/01/2024,06/30/2025
45C0001717,PARK VENTURA ENDOSCOPY CENTER DBA DIGESTIVE HEALTH CENTER OF ALLEN,981 HIGHWAY STATE 121,ALLEN,TX,75013,,(972) 741-3347,98,2,0,99,93,6,1,96,92,6,2,96,89,9,2,95,3,1727,335,19,07/01/2024,06/30/2025
45C0001718,UPNT SURGERY LLC DBA SURGICAL CENTERS OF NORTH TEXAS,2400 MATLOCK ROAD,ARLINGTON,TX,76015,,(817) 865-1771,99,1,0,99,92,8,0,96,90,8,2,96,91,6,3,95,"3,6",353,99,28,07/01/2024,06/30/2025
45C0001719,RIDGEWOOD ORTHOPAEDIC SURGERY CENTER OF SAN ANTONIO,19138 NORTH US HIGHWAY 281 SUITE 300,SAN ANTONIO,TX,78258,,(210) 253-2660,98,2,0,99,96,3,1,98,94,4,2,97,94,4,2,97,3,426,119,28,07/01/2024,06/30/2025
45C0001721,FALCONHEAD SURGERY CENTER LLC,14425 FALCONHEAD BOULEVARD BLDG F SUITE 111,AUSTIN,TX,78738,,(512) 900-1006,98,2,0,99,94,5,1,96,93,7,0,97,91,8,1,96,3,426,181,42,07/01/2024,06/30/2025
45C0001723,ORBIS SURGERY CENTER LLC,1050 GEMINI STREET SUITE 101,HOUSTON,TX,77058,,(281) 560-3200,98,1,1,98,92,7,1,96,92,6,2,96,79,17,4,91,"3,6",916,96,10,07/01/2024,06/30/2025
45C0001725,TEXAS HEALTH JOINT REPLACEMENT SURGERY CENTER,6317 HARRIS PARKWAY,FORT WORTH,TX,76132,,(000) 000-0000,99,1,0,100,97,2,1,98,99,1,0,99,96,4,0,98,3,420,145,35,07/01/2024,06/30/2025
45C0001726,FIRST CHOICE AMBULATORY SURGICAL CENTER DBA LEGENT ASC MED CENTER,7902 EWING HALSELL DRIVE,SAN ANTONIO,TX,78229,,(210) 619-9454,99,1,0,99,92,7,1,96,96,3,1,97,91,7,2,96,3,444,120,27,07/01/2024,06/30/2025
45C0001727,COASTAL CARDIOVASCULAR CENTER LLC,1025 MORGAN AVENUE,CORPUS CHRISTI,TX,78404,,(361) 884-3278,97,3,0,98,92,6,2,95,93,2,5,96,88,8,4,94,"3,6",397,95,24,07/01/2024,06/30/2025
45C0001728,DALLAS PROCEDURE CENTER LLC,1854 LAKEPOINTE DRIVE,LEWISVILLE,TX,75057,,(214) 306-4116,97,3,0,99,90,7,3,93,83,11,6,92,92,8,0,97,"3,10",227,48,22,07/01/2024,06/30/2025
45C0001730,BAYLOR SCOTT AND WHITE SURGICARE WAXAHACHIE LLC,1434 WEST US HIGHWAY 287 BYPASS SUITE 100,WAXAHACHIE,TX,75165,,(469) 940-4030,96,3,1,98,92,7,1,96,90,7,3,95,88,10,2,95,,1602,351,22,07/01/2024,06/30/2025
45C0001732,MANSFIELD ENDOSCOPY CENTER LLC,647 NORTH MILLER ROAD,MANSFIELD,TX,76063,,(000) 000-0000,98,2,0,99,93,6,1,96,95,5,0,98,95,4,1,98,3,757,215,28,07/01/2024,06/30/2025
45C0001734,METHODIST AMBULATORY SURGERY CENTER OF LANDMARK LLC DBA METHODIST SURGERY CENTER LANDMARK,5510-B PRESIDIO PARKWAY SUITE 100,SAN ANTONIO,TX,78249,,(210) 583-7500,98,2,0,99,95,3,2,97,94,4,2,97,92,5,3,96,3,593,173,29,07/01/2024,06/30/2025
45C0001736,IRVING SPECIALISTS SURGICAL CENTER LLC,6121 NORTH HIGHWAY 161 SUITE 100,IRVING,TX,75038,,(972) 777-0310,98,2,0,99,90,9,1,95,87,11,2,95,91,5,4,95,"3,6",406,81,20,07/01/2024,06/30/2025
45C0001737,SOUTHWEST SURGICAL OPERATING COMPANY LLC DBA ADVANCED SURGICAL CENTER AUSTIN,6000 SOUTH MO PAC EXPRESSWAY SUITE 200,AUSTIN,TX,78749,,(000) 000-0000,96,4,0,98,96,3,1,98,91,7,2,96,84,12,4,92,"3,10",369,48,13,07/01/2024,06/30/2025
45C0001738,SUGAR LAND CARDIOVASCULAR ASC,1400CREEK WAY DRIVE SUITE 110A,SUGAR LAND,TX,77478,,(832) 492-2418,96,4,0,98,84,12,4,90,77,13,10,89,66,28,6,85,"3,10",222,32,14,07/01/2024,06/30/2025
45C0001739,CAPLAN BERKELEY LLP DBA GRAND OAKS SURGERY CENTER,3929 WOODSONS RESERVE PARKWAY SUITE 101,SPRING,TX,77386,,(346) 423-6443,99,1,0,99,88,9,3,93,92,7,1,97,87,12,1,95,3,893,116,13,07/01/2024,06/30/2025
45C0001740,AXIS SURGERY CENTER LLC,1110 EAST STATE HIGHWAY 114 SUITE 150,SOUTHLAKE,TX,76092,,(817) 912-2137,97,3,0,98,95,5,0,98,92,5,3,96,92,5,3,95,"3,10",233,34,15,07/01/2024,06/30/2025
45C0001741,MEDICAL CITY SURGERY CENTER OF FRISCO LLC DBA MEDICAL CITY SURGERY CENTER FRISCO,5575 FRISCO SQUARE BOULEVARD SUITE 100,FRISCO,TX,75034,,(972) 324-0200,98,1,1,99,97,3,0,98,94,4,2,97,91,7,2,96,3,566,154,27,07/01/2024,06/30/2025
45C0001742,MEDICAL CITY SURGERY CENTER OF ALLIANCE LLC DBA MEDICAL CITY SURGERY CENTER ALLIANCE,8900 MEDICAL CITY WAY,FORT WORTH,TX,76177,,(817) 898-6610,99,1,0,99,94,5,1,97,91,9,0,96,85,13,2,94,3,697,197,28,07/01/2024,06/30/2025
45C0451238,MEDICAL CENTER ENDOSCOPY,"6560 FANNIN, STE. 600",HOUSTON,TX,77030,,(713) 796-0500,96,4,0,98,93,5,2,95,88,9,3,95,85,11,4,93,3,1509,312,21,07/01/2024,06/30/2025
45C0451239,TEXAS HEALTH SURGERY CENTER CHISHOLM TRAIL LLC,5900 ALTAMESA BOU,FORT WORTH,TX,76132,,(682) 324-9255,99,1,0,100,92,7,1,95,92,7,1,96,90,9,1,96,3,488,104,21,07/01/2024,06/30/2025
45C0451240,SW HEALTH LP,1402 MEDICAL DRIVE,SULPHUR SPRINGS,TX,75482,,(903) 558-3333,99,1,0,100,94,5,1,96,99,1,0,99,97,3,0,99,,1163,112,10,07/01/2024,06/30/2025
45C0451241,SHERMAN ENDOSCOPY CENTER LLC,1615 NORTH HIGHWAY 75,SHERMAN,TX,75090,,(903) 437-6260,99,1,0,99,93,6,1,96,95,4,1,97,95,4,1,98,,870,191,22,07/01/2024,06/30/2025
45C0451244,HEATON LASER AND SURGERY CENTER LLC DBA LONGVIEW LASER AND SURGERY CENTER LLC,2394 HG MOSLEY PARKWAY,LONGVIEW,TX,75604,,(903) 234-0771,97,3,0,98,92,7,1,96,90,8,2,96,91,7,2,96,3,557,143,26,07/01/2024,06/30/2025
45C0451245,MEDICAL CITY SPECIALTY SURGICENTER OF DALLAS DBA MEDICAL CITY ORTHO AND SPINE SURG CTR DALLAS,12228 NORTH CENTRAL EXPRESSWAY SUITE 100,DALLAS,TX,75243,,(469) 761-5500,98,1,1,99,96,4,0,98,93,6,1,97,92,6,2,96,3,470,124,26,07/01/2024,06/30/2025
45C0451246,WICHITA FALLS SPECIALTY ASC LLC DBA MOMENTUM SPECIALTY SURGERY CENTER,4 BURNSIDE SUITE 100,WICHITA FALLS,TX,76310,,(940) 400-6400,99,1,0,99,95,4,1,97,94,5,1,97,97,3,0,99,"3,10",184,42,23,07/01/2024,06/30/2025
45C0451247,ZEO SURGICAL CENTER LLC DBA LENZA SURGICAL CENTER,4511 HORIZON HILL BOULEVARD SUITE 175,SAN ANTONIO,TX,78229,,(210) 222-2154,94,4,2,96,94,3,3,95,83,13,4,94,85,9,6,93,"3,10",425,38,9,07/01/2024,06/30/2025
45C0451248,PLUM CREEK SURGERY CENTER LLC,4214 BENNER,KYLE,TX,78640,,(737) 787-1882,96,3,1,97,86,12,2,92,89,6,5,94,87,8,5,93,"3,6",387,71,18,07/01/2024,06/30/2025
45C0451249,NORTH CYPRESS SURGICENTER LLC,10425 HUFFMEISTER ROAD SUITE 100,HOUSTON,TX,77065,,(281) 640-7373,98,2,0,99,92,6,2,95,87,11,2,94,83,13,4,92,3,1139,174,15,07/01/2024,06/30/2025
45C0451253,WILLOW PARK ENDOSCOPY CENTER LLC,130 JIMMA DRIVE SUITE B,WILLOW PARK,TX,76087,,(817) 363-1410,99,1,0,100,96,3,1,98,98,2,0,98,95,3,2,97,3,827,267,32,07/01/2024,06/30/2025
45C0451254,CROSSROADS SURGERY CENTER,6902 NORTH NAVARRO STREET,VICTORIA,TX,77904,,(361) 520-4500,97,2,1,98,93,5,2,96,86,11,3,95,87,12,1,95,"3,10",241,41,17,07/01/2024,06/30/2025
